product_id,product_name,category,age_group,skin_condition,flag,risk,reason
mk18,Bright Eyes Concealer - Espresso,concealer,mature,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk18,Bright Eyes Concealer - Espresso,concealer,mature,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk18,Bright Eyes Concealer - Espresso,concealer,mature,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk18,Bright Eyes Concealer - Espresso,concealer,mature,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk20,Soft Focus Pressed Powder - Light,powder,teen,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk20,Soft Focus Pressed Powder - Light,powder,teen,acne_prone,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk20,Soft Focus Pressed Powder - Light,powder,teen,none,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk20,Soft Focus Pressed Powder - Light,powder,adult,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk20,Soft Focus Pressed Powder - Light,powder,mature,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk21,Soft Focus Pressed Powder - Medium,powder,teen,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk21,Soft Focus Pressed Powder - Medium,powder,teen,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk21,Soft Focus Pressed Powder - Medium,powder,teen,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk21,Soft Focus Pressed Powder - Medium,powder,teen,acne_prone,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk21,Soft Focus Pressed Powder - Medium,powder,teen,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk21,Soft Focus Pressed Powder - Medium,powder,teen,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk21,Soft Focus Pressed Powder - Medium,powder,teen,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk21,Soft Focus Pressed Powder - Medium,powder,teen,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk21,Soft Focus Pressed Powder - Medium,powder,teen,none,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk21,Soft Focus Pressed Powder - Medium,powder,adult,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk21,Soft Focus Pressed Powder - Medium,powder,adult,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk21,Soft Focus Pressed Powder - Medium,powder,adult,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk21,Soft Focus Pressed Powder - Medium,powder,adult,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk21,Soft Focus Pressed Powder - Medium,powder,adult,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk21,Soft Focus Pressed Powder - Medium,powder,adult,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk21,Soft Focus Pressed Powder - Medium,powder,adult,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk21,Soft Focus Pressed Powder - Medium,powder,mature,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk21,Soft Focus Pressed Powder - Medium,powder,mature,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk21,Soft Focus Pressed Powder - Medium,powder,mature,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk21,Soft Focus Pressed Powder - Medium,powder,mature,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk21,Soft Focus Pressed Powder - Medium,powder,mature,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk21,Soft Focus Pressed Powder - Medium,powder,mature,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk21,Soft Focus Pressed Powder - Medium,powder,mature,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk24,Hydrating Glow Primer,primer,teen,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk24,Hydrating Glow Primer,primer,teen,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk24,Hydrating Glow Primer,primer,teen,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk24,Hydrating Glow Primer,primer,teen,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk24,Hydrating Glow Primer,primer,teen,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk24,Hydrating Glow Primer,primer,teen,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk24,Hydrating Glow Primer,primer,adult,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk24,Hydrating Glow Primer,primer,adult,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk24,Hydrating Glow Primer,primer,adult,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk24,Hydrating Glow Primer,primer,adult,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk24,Hydrating Glow Primer,primer,adult,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk24,Hydrating Glow Primer,primer,adult,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk24,Hydrating Glow Primer,primer,mature,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk24,Hydrating Glow Primer,primer,mature,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk24,Hydrating Glow Primer,primer,mature,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk24,Hydrating Glow Primer,primer,mature,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk24,Hydrating Glow Primer,primer,mature,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk24,Hydrating Glow Primer,primer,mature,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk25,Matte Perfecting Primer,primer,teen,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk25,Matte Perfecting Primer,primer,teen,sensitive,drying_or_irritant_present,elevated,Contains alcohol/astringent-type ingredients that can further compromise an already-reactive or dry/eczema-prone/rosacea-prone barrier.
mk25,Matte Perfecting Primer,primer,teen,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk25,Matte Perfecting Primer,primer,teen,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk25,Matte Perfecting Primer,primer,teen,eczema,drying_or_irritant_present,elevated,Contains alcohol/astringent-type ingredients that can further compromise an already-reactive or dry/eczema-prone/rosacea-prone barrier.
mk25,Matte Perfecting Primer,primer,teen,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk25,Matte Perfecting Primer,primer,teen,rosacea,drying_or_irritant_present,elevated,Contains alcohol/astringent-type ingredients that can further compromise an already-reactive or dry/eczema-prone/rosacea-prone barrier.
mk25,Matte Perfecting Primer,primer,teen,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk25,Matte Perfecting Primer,primer,teen,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk25,Matte Perfecting Primer,primer,adult,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk25,Matte Perfecting Primer,primer,adult,sensitive,drying_or_irritant_present,elevated,Contains alcohol/astringent-type ingredients that can further compromise an already-reactive or dry/eczema-prone/rosacea-prone barrier.
mk25,Matte Perfecting Primer,primer,adult,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk25,Matte Perfecting Primer,primer,adult,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk25,Matte Perfecting Primer,primer,adult,eczema,drying_or_irritant_present,elevated,Contains alcohol/astringent-type ingredients that can further compromise an already-reactive or dry/eczema-prone/rosacea-prone barrier.
mk25,Matte Perfecting Primer,primer,adult,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk25,Matte Perfecting Primer,primer,adult,rosacea,drying_or_irritant_present,elevated,Contains alcohol/astringent-type ingredients that can further compromise an already-reactive or dry/eczema-prone/rosacea-prone barrier.
mk25,Matte Perfecting Primer,primer,adult,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk25,Matte Perfecting Primer,primer,adult,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk25,Matte Perfecting Primer,primer,mature,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk25,Matte Perfecting Primer,primer,mature,sensitive,drying_or_irritant_present,elevated,Contains alcohol/astringent-type ingredients that can further compromise an already-reactive or dry/eczema-prone/rosacea-prone barrier.
mk25,Matte Perfecting Primer,primer,mature,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk25,Matte Perfecting Primer,primer,mature,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk25,Matte Perfecting Primer,primer,mature,eczema,drying_or_irritant_present,elevated,Contains alcohol/astringent-type ingredients that can further compromise an already-reactive or dry/eczema-prone/rosacea-prone barrier.
mk25,Matte Perfecting Primer,primer,mature,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk25,Matte Perfecting Primer,primer,mature,rosacea,drying_or_irritant_present,elevated,Contains alcohol/astringent-type ingredients that can further compromise an already-reactive or dry/eczema-prone/rosacea-prone barrier.
mk25,Matte Perfecting Primer,primer,mature,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk25,Matte Perfecting Primer,primer,mature,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk26,Cheek Tint Blush - Peony Pink,blush,teen,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk26,Cheek Tint Blush - Peony Pink,blush,teen,acne_prone,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk26,Cheek Tint Blush - Peony Pink,blush,teen,none,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk26,Cheek Tint Blush - Peony Pink,blush,adult,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk26,Cheek Tint Blush - Peony Pink,blush,mature,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk27,Cheek Tint Blush - Coral Sunset,blush,teen,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk27,Cheek Tint Blush - Coral Sunset,blush,teen,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk27,Cheek Tint Blush - Coral Sunset,blush,teen,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk27,Cheek Tint Blush - Coral Sunset,blush,teen,acne_prone,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk27,Cheek Tint Blush - Coral Sunset,blush,teen,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk27,Cheek Tint Blush - Coral Sunset,blush,teen,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk27,Cheek Tint Blush - Coral Sunset,blush,teen,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk27,Cheek Tint Blush - Coral Sunset,blush,teen,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk27,Cheek Tint Blush - Coral Sunset,blush,teen,none,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk27,Cheek Tint Blush - Coral Sunset,blush,adult,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk27,Cheek Tint Blush - Coral Sunset,blush,adult,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk27,Cheek Tint Blush - Coral Sunset,blush,adult,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk27,Cheek Tint Blush - Coral Sunset,blush,adult,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk27,Cheek Tint Blush - Coral Sunset,blush,adult,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk27,Cheek Tint Blush - Coral Sunset,blush,adult,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk27,Cheek Tint Blush - Coral Sunset,blush,adult,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk27,Cheek Tint Blush - Coral Sunset,blush,mature,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk27,Cheek Tint Blush - Coral Sunset,blush,mature,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk27,Cheek Tint Blush - Coral Sunset,blush,mature,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk27,Cheek Tint Blush - Coral Sunset,blush,mature,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk27,Cheek Tint Blush - Coral Sunset,blush,mature,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk27,Cheek Tint Blush - Coral Sunset,blush,mature,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk27,Cheek Tint Blush - Coral Sunset,blush,mature,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk28,Cheek Tint Blush - Berry Flush,blush,teen,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk28,Cheek Tint Blush - Berry Flush,blush,teen,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk28,Cheek Tint Blush - Berry Flush,blush,teen,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk28,Cheek Tint Blush - Berry Flush,blush,teen,acne_prone,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk28,Cheek Tint Blush - Berry Flush,blush,teen,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk28,Cheek Tint Blush - Berry Flush,blush,teen,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk28,Cheek Tint Blush - Berry Flush,blush,teen,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk28,Cheek Tint Blush - Berry Flush,blush,teen,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk28,Cheek Tint Blush - Berry Flush,blush,teen,none,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk28,Cheek Tint Blush - Berry Flush,blush,adult,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk28,Cheek Tint Blush - Berry Flush,blush,adult,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk28,Cheek Tint Blush - Berry Flush,blush,adult,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk28,Cheek Tint Blush - Berry Flush,blush,adult,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk28,Cheek Tint Blush - Berry Flush,blush,adult,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk28,Cheek Tint Blush - Berry Flush,blush,adult,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk28,Cheek Tint Blush - Berry Flush,blush,adult,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk28,Cheek Tint Blush - Berry Flush,blush,mature,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk28,Cheek Tint Blush - Berry Flush,blush,mature,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk28,Cheek Tint Blush - Berry Flush,blush,mature,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk28,Cheek Tint Blush - Berry Flush,blush,mature,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk28,Cheek Tint Blush - Berry Flush,blush,mature,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk28,Cheek Tint Blush - Berry Flush,blush,mature,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk28,Cheek Tint Blush - Berry Flush,blush,mature,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk29,Cheek Tint Blush - Rose Nude,blush,teen,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk29,Cheek Tint Blush - Rose Nude,blush,teen,acne_prone,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk29,Cheek Tint Blush - Rose Nude,blush,teen,none,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk29,Cheek Tint Blush - Rose Nude,blush,adult,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk29,Cheek Tint Blush - Rose Nude,blush,mature,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk30,Cheek Tint Blush - Terracotta,blush,teen,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk30,Cheek Tint Blush - Terracotta,blush,teen,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk30,Cheek Tint Blush - Terracotta,blush,teen,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk30,Cheek Tint Blush - Terracotta,blush,teen,acne_prone,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk30,Cheek Tint Blush - Terracotta,blush,teen,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk30,Cheek Tint Blush - Terracotta,blush,teen,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk30,Cheek Tint Blush - Terracotta,blush,teen,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk30,Cheek Tint Blush - Terracotta,blush,teen,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk30,Cheek Tint Blush - Terracotta,blush,teen,none,comedogenic_teen_note,standard,Contains pore-clogging-prone ingredients; worth knowing since acne is common in the teen years.
mk30,Cheek Tint Blush - Terracotta,blush,adult,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk30,Cheek Tint Blush - Terracotta,blush,adult,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk30,Cheek Tint Blush - Terracotta,blush,adult,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk30,Cheek Tint Blush - Terracotta,blush,adult,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk30,Cheek Tint Blush - Terracotta,blush,adult,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk30,Cheek Tint Blush - Terracotta,blush,adult,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk30,Cheek Tint Blush - Terracotta,blush,adult,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk30,Cheek Tint Blush - Terracotta,blush,mature,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk30,Cheek Tint Blush - Terracotta,blush,mature,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk30,Cheek Tint Blush - Terracotta,blush,mature,acne_prone,comedogenic_ingredient_present,standard,Contains ingredient(s) with a history of pore-clogging/breakout potential; relevant for acne-prone skin specifically.
mk30,Cheek Tint Blush - Terracotta,blush,mature,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk30,Cheek Tint Blush - Terracotta,blush,mature,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk30,Cheek Tint Blush - Terracotta,blush,mature,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk30,Cheek Tint Blush - Terracotta,blush,mature,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,teen,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,teen,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,teen,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,teen,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,teen,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,teen,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,adult,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,adult,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,adult,eczema,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,adult,rosacea,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,adult,pregnancy,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,adult,none,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,mature,sensitive,fragrance_or_sensitizer_present,elevated,Contains ingredient(s) recognised as common contact allergens. Higher relevance for sensitive/eczema-prone skin.
mk32,Bronze Glow Bronzer - Sunkissed Medium,bronzer,mature,acne_prone,fragrance_or_sensitizer_present,standard,Contains ingredient(s) recognised as common contact allergens.
